dataset,bodyId,type,instance,annotation_bodypart,subclass,superclass,somaSide,somaNeuromere,exitNerve,statusLabel,target_muscle,joint,anatomical_or_literature_action,action_mapping_status,evidence_source,evidence_table,limits,physiological_record_of_this_bodyId,incoming_edges,incoming_weight,top_3_presynaptic_bodies
male-cns:v1.0,800762,MNad41,MNad41_L,腹部筋群,ad,vnc_motor,L,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,617,9985,"[{""bodyId"": ""802654"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 539}, {""bodyId"": ""802960"", ""type"": ""INXXX179"", ""superclass"": ""vnc_intrinsic"", ""weight"": 468}, {""bodyId"": ""803857"", ""type"": ""INXXX294"", ""superclass"": ""vnc_intrinsic"", ""weight"": 344}]"
male-cns:v1.0,800776,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Pleural remotor/abductor MN,thorax-coxa,coxa_posterior_and_lateral_movement,anatomical_action_inferred,Azevedo 2024 Appendix A1 p2; A4 pp18-19,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,790,8492,"[{""bodyId"": ""801747"", ""type"": ""IN19A013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 251}, {""bodyId"": ""805054"", ""type"": ""IN03A024"", ""superclass"": ""vnc_intrinsic"", ""weight"": 149}, {""bodyId"": ""800687"", ""type"": ""IN19A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 144}]"
male-cns:v1.0,800847,hg4 MN,hg4 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,MesoAN,Reviewed,fourth axillary hg4 / iv4,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1215,16644,"[{""bodyId"": ""802916"", ""type"": ""IN03A011"", ""superclass"": ""vnc_intrinsic"", ""weight"": 487}, {""bodyId"": ""800084"", ""type"": ""IN19B008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 398}, {""bodyId"": ""808396"", ""type"": ""IN06A040"", ""superclass"": ""vnc_intrinsic"", ""weight"": 388}]"
male-cns:v1.0,800851,Sternotrochanter MN,Sternotrochanter MN_L,後脚筋群,hl,vnc_motor,L,T3,MetaLN,Reviewed,Sternotrochanter MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A6 pp22-23,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,1362,11814,"[{""bodyId"": ""800263"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 368}, {""bodyId"": ""800095"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 365}, {""bodyId"": ""800188"", ""type"": ""IN19A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 301}]"
male-cns:v1.0,800875,MNad33,MNad33_L,腹部筋群,ad,vnc_motor,L,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,378,3828,"[{""bodyId"": ""905068"", ""type"": ""IN19A036"", ""superclass"": ""vnc_intrinsic"", ""weight"": 213}, {""bodyId"": ""802390"", ""type"": ""IN02A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 160}, {""bodyId"": ""803406"", ""type"": ""IN06A025"", ""superclass"": ""vnc_intrinsic"", ""weight"": 108}]"
male-cns:v1.0,800890,DLMn c-f,DLMn c-f_L,翅・胸部筋群,wm,vnc_motor,L,T1,PDMNa,Reviewed,DLM fibres c-f,,間接飛翔動力筋・翅下降。非同期伸張活性化の動力を調節,exact_type_label_bridge,AZE24;HUR23,data/nonleg_muscle_evidence.csv,"DLMn a,bは筋2線維を支配する1MN/側。DLMn c-fは4MN/側。論文MN1-5と個別一対一へ再番号付けしない。soma側と筋側は反対になり得る。",not_measured,881,10451,"[{""bodyId"": ""802531"", ""type"": ""IN19B043"", ""superclass"": ""vnc_intrinsic"", ""weight"": 186}, {""bodyId"": ""803023"", ""type"": ""IN19B043"", ""superclass"": ""vnc_intrinsic"", ""weight"": 173}, {""bodyId"": ""804556"", ""type"": ""IN19B043"", ""superclass"": ""vnc_intrinsic"", ""weight"": 161}]"
male-cns:v1.0,800899,tp2 MN,tp2 MN_R,翅・胸部筋群,wm,vnc_motor,R,T2,ADMN,Reviewed,tergopleural tp2,,胸郭張力/剛性などを変える間接制御・張力筋。動力筋DLM/DVMと区別,exact_type_label_bridge,MANC;AZE24,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,863,9148,"[{""bodyId"": ""802207"", ""type"": ""IN05B037"", ""superclass"": ""vnc_intrinsic"", ""weight"": 192}, {""bodyId"": ""812649"", ""type"": ""IN03B052"", ""superclass"": ""vnc_intrinsic"", ""weight"": 161}, {""bodyId"": ""810386"", ""type"": ""IN11B015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 149}]"
male-cns:v1.0,800906,hg4 MN,hg4 MN_R,翅・胸部筋群,wm,vnc_motor,R,T2,MesoAN,Reviewed,fourth axillary hg4 / iv4,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1227,13036,"[{""bodyId"": ""809414"", ""type"": ""IN06A040"", ""superclass"": ""vnc_intrinsic"", ""weight"": 309}, {""bodyId"": ""803760"", ""type"": ""IN03A011"", ""superclass"": ""vnc_intrinsic"", ""weight"": 263}, {""bodyId"": ""800752"", ""type"": ""IN19B008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 229}]"
male-cns:v1.0,800911,Ti extensor MN,Ti extensor MN_L,中脚筋群,ml,vnc_motor,L,T2,MesoLN,Reviewed,Ti extensor MN,femur-tibia,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A11 p31,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,679,8767,"[{""bodyId"": ""800259"", ""type"": ""IN19A005"", ""superclass"": ""vnc_intrinsic"", ""weight"": 461}, {""bodyId"": ""801239"", ""type"": ""IN13A006"", ""superclass"": ""vnc_intrinsic"", ""weight"": 426}, {""bodyId"": ""800239"", ""type"": ""IN08A007"", ""superclass"": ""vnc_intrinsic"", ""weight"": 314}]"
male-cns:v1.0,800917,hg1 MN,hg1 MN_R,翅・胸部筋群,wm,vnc_motor,R,T2,ADMN,Roughly traced,fourth axillary hg1 / iv1,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1289,16980,"[{""bodyId"": ""800752"", ""type"": ""IN19B008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 384}, {""bodyId"": ""800397"", ""type"": ""IN11B004"", ""superclass"": ""vnc_intrinsic"", ""weight"": 346}, {""bodyId"": ""800496"", ""type"": ""IN11B004"", ""superclass"": ""vnc_intrinsic"", ""weight"": 312}]"
male-cns:v1.0,800928,ps1 MN,ps1 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,MesoAN,Reviewed,pleurosternal ps1,,胸郭張力/剛性などを変える間接制御・張力筋。動力筋DLM/DVMと区別,exact_type_label_bridge,MANC;AZE24,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1047,16810,"[{""bodyId"": ""801189"", ""type"": ""IN06B013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 323}, {""bodyId"": ""800842"", ""type"": ""IN13A013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 242}, {""bodyId"": ""801994"", ""type"": ""vMS12_b"", ""superclass"": ""vnc_intrinsic"", ""weight"": 242}]"
male-cns:v1.0,800962,Sternal posterior rotator MN,Sternal posterior rotator MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Sternal posterior rotator MN,thorax-coxa,coxa_posterior_movement_or_axial_rotation,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A4 pp18-19,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,586,6946,"[{""bodyId"": ""800687"", ""type"": ""IN19A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 332}, {""bodyId"": ""801747"", ""type"": ""IN19A013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 244}, {""bodyId"": ""800452"", ""type"": ""IN19A016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 224}]"
male-cns:v1.0,801020,MNad20,MNad20_L,腹部筋群,ad,vnc_motor,L,A9,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,371,5125,"[{""bodyId"": ""903171"", ""type"": ""INXXX228"", ""superclass"": ""vnc_intrinsic"", ""weight"": 235}, {""bodyId"": ""902502"", ""type"": ""INXXX181"", ""superclass"": ""vnc_intrinsic"", ""weight"": 160}, {""bodyId"": ""801390"", ""type"": ""INXXX181"", ""superclass"": ""vnc_intrinsic"", ""weight"": 157}]"
male-cns:v1.0,801021,hg3 MN,hg3 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,ADMN,Reviewed,fourth axillary hg3 / iv3,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1065,15799,"[{""bodyId"": ""802916"", ""type"": ""IN03A011"", ""superclass"": ""vnc_intrinsic"", ""weight"": 494}, {""bodyId"": ""801028"", ""type"": ""IN19B007"", ""superclass"": ""vnc_intrinsic"", ""weight"": 322}, {""bodyId"": ""804532"", ""type"": ""IN06B047"", ""superclass"": ""vnc_intrinsic"", ""weight"": 274}]"
male-cns:v1.0,801057,Tr flexor MN,Tr flexor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,867,11615,"[{""bodyId"": ""800304"", ""type"": ""IN19A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 614}, {""bodyId"": ""801032"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 500}, {""bodyId"": ""904743"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 489}]"
male-cns:v1.0,801058,Tr flexor MN,Tr flexor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,976,12327,"[{""bodyId"": ""800304"", ""type"": ""IN19A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 725}, {""bodyId"": ""800583"", ""type"": ""IN19B012"", ""superclass"": ""vnc_intrinsic"", ""weight"": 591}, {""bodyId"": ""904743"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 558}]"
male-cns:v1.0,801079,Sternotrochanter MN,Sternotrochanter MN_R,前脚筋群,fl,vnc_motor,R,T1,VProN,Reviewed,Sternotrochanter MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A6 pp22-23,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,1291,9949,"[{""bodyId"": ""801283"", ""type"": ""IN16B020"", ""superclass"": ""vnc_intrinsic"", ""weight"": 270}, {""bodyId"": ""30777"", ""type"": ""AN19B004"", ""superclass"": ""ascending_neuron"", ""weight"": 257}, {""bodyId"": ""907751"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 229}]"
male-cns:v1.0,801090,Sternotrochanter MN,Sternotrochanter MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Sternotrochanter MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A6 pp22-23,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,1496,14194,"[{""bodyId"": ""801349"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 408}, {""bodyId"": ""801287"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 348}, {""bodyId"": ""10124"", ""type"": ""DNg105"", ""superclass"": ""descending_neuron"", ""weight"": 252}]"
male-cns:v1.0,801137,b2 MN,b2 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,ADMN,Reviewed,basalar b2,,両側操作でbody pitch torque/前方stroke角を変える。慢性抑制はpitch PI模型の比例利得を低下,exact_type_label_bridge,MANC;AZE24;WHI22,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1100,15577,"[{""bodyId"": ""803869"", ""type"": ""INXXX138"", ""superclass"": ""vnc_intrinsic"", ""weight"": 287}, {""bodyId"": ""805405"", ""type"": ""IN17A033"", ""superclass"": ""vnc_intrinsic"", ""weight"": 270}, {""bodyId"": ""803126"", ""type"": ""IN17A034"", ""superclass"": ""vnc_intrinsic"", ""weight"": 237}]"
male-cns:v1.0,801148,Sternotrochanter MN,Sternotrochanter MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Sternotrochanter MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A6 pp22-23,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,1507,16269,"[{""bodyId"": ""801349"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 479}, {""bodyId"": ""801287"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 418}, {""bodyId"": ""805439"", ""type"": ""IN19A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 341}]"
male-cns:v1.0,801158,MNad64,MNad64_R,腹部筋群,ad,vnc_motor,R,A9,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,786,11351,"[{""bodyId"": ""902699"", ""type"": ""INXXX052"", ""superclass"": ""vnc_intrinsic"", ""weight"": 589}, {""bodyId"": ""800359"", ""type"": ""INXXX052"", ""superclass"": ""vnc_intrinsic"", ""weight"": 574}, {""bodyId"": ""802396"", ""type"": ""IN18B033"", ""superclass"": ""vnc_intrinsic"", ""weight"": 500}]"
male-cns:v1.0,801173,Tergopleural/Pleural promotor MN,Tergopleural/Pleural promotor MN_L,前脚筋群,fl,vnc_motor,L,T1,DProN,Reviewed,Tergopleural/Pleural promotor MN,thorax-coxa,coxa_anterior_movement,anatomical_action_inferred,Azevedo 2024 Appendix A1 p2; A2 pp15-16,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,1245,11822,"[{""bodyId"": ""22931"", ""type"": ""ANXXX006"", ""superclass"": ""ascending_neuron"", ""weight"": 239}, {""bodyId"": ""803611"", ""type"": ""IN16B034"", ""superclass"": ""vnc_intrinsic"", ""weight"": 227}, {""bodyId"": ""800527"", ""type"": ""IN19A005"", ""superclass"": ""vnc_intrinsic"", ""weight"": 190}]"
male-cns:v1.0,801185,tpn MN,tpn MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,ADMN,Reviewed,tergopleural tpn,,胸郭張力/剛性などを変える間接制御・張力筋。動力筋DLM/DVMと区別,exact_type_label_bridge,MANC;AZE24,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,752,10296,"[{""bodyId"": ""906956"", ""type"": ""IN02A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 665}, {""bodyId"": ""801571"", ""type"": ""IN01A017"", ""superclass"": ""vnc_intrinsic"", ""weight"": 460}, {""bodyId"": ""802603"", ""type"": ""IN02A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 390}]"
male-cns:v1.0,801220,i1 MN,i1 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,ADMN,Roughly traced,first axillary i1,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,1184,14767,"[{""bodyId"": ""803683"", ""type"": ""IN06A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 317}, {""bodyId"": ""806277"", ""type"": ""IN08B051_d"", ""superclass"": ""vnc_intrinsic"", ""weight"": 203}, {""bodyId"": ""932493"", ""type"": ""IN08B003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 199}]"
male-cns:v1.0,801234,Ti extensor MN,Ti extensor MN_L,中脚筋群,ml,vnc_motor,L,T2,MesoLN,Reviewed,Ti extensor MN,femur-tibia,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A11 p31,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,815,9303,"[{""bodyId"": ""800259"", ""type"": ""IN19A005"", ""superclass"": ""vnc_intrinsic"", ""weight"": 417}, {""bodyId"": ""800239"", ""type"": ""IN08A007"", ""superclass"": ""vnc_intrinsic"", ""weight"": 258}, {""bodyId"": ""800707"", ""type"": ""IN08A005"", ""superclass"": ""vnc_intrinsic"", ""weight"": 225}]"
male-cns:v1.0,801267,MNhl02,MNhl02_R,後脚筋群,hl,vnc_motor,R,T3,AbN1,Reviewed,,unknown,unknown,muscle_unresolved,no_named_muscle_type,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,1277,13359,"[{""bodyId"": ""801349"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 352}, {""bodyId"": ""801287"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 265}, {""bodyId"": ""903264"", ""type"": ""IN12B012"", ""superclass"": ""vnc_intrinsic"", ""weight"": 250}]"
male-cns:v1.0,801292,b3 MN,b3 MN_L,翅・胸部筋群,wm,vnc_motor,L,T2,ADMN,Reviewed,basalar b3,,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,exact_type_label_bridge,MANC;AZE24;EHR23,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,964,12143,"[{""bodyId"": ""803683"", ""type"": ""IN06A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 423}, {""bodyId"": ""902554"", ""type"": ""IN06A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 302}, {""bodyId"": ""804540"", ""type"": ""IN19A026"", ""superclass"": ""vnc_intrinsic"", ""weight"": 294}]"
male-cns:v1.0,801295,"DLMn a, b","DLMn a, b_R",翅・胸部筋群,wm,vnc_motor,R,T2,PDMNa,Reviewed,"DLM fibres a,b",,間接飛翔動力筋・翅下降。非同期伸張活性化の動力を調節,exact_type_label_bridge,AZE24;HUR23,data/nonleg_muscle_evidence.csv,"DLMn a,bは筋2線維を支配する1MN/側。DLMn c-fは4MN/側。論文MN1-5と個別一対一へ再番号付けしない。soma側と筋側は反対になり得る。",not_measured,897,11260,"[{""bodyId"": ""802531"", ""type"": ""IN19B043"", ""superclass"": ""vnc_intrinsic"", ""weight"": 168}, {""bodyId"": ""805803"", ""type"": ""IN07B047"", ""superclass"": ""vnc_intrinsic"", ""weight"": 147}, {""bodyId"": ""807642"", ""type"": ""IN17A071,IN17A081"", ""superclass"": ""vnc_intrinsic"", ""weight"": 143}]"
male-cns:v1.0,801304,MNad42,MNad42_L,腹部筋群,ad,vnc_motor,L,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,740,10555,"[{""bodyId"": ""802654"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 544}, {""bodyId"": ""802960"", ""type"": ""INXXX179"", ""superclass"": ""vnc_intrinsic"", ""weight"": 510}, {""bodyId"": ""802613"", ""type"": ""IN19A026"", ""superclass"": ""vnc_intrinsic"", ""weight"": 369}]"
